Date,Open,High,Low,Close,Adj Close,Volume
2013-11-14,187.850006,194.250000,187.850006,190.850006,84.240211,5168873
2013-11-18,192.500000,193.750000,187.649994,188.350006,83.136719,6042175
2013-11-19,188.500000,190.800003,181.750000,184.699997,81.525620,9790969
2013-11-20,185.250000,189.800003,185.149994,186.750000,82.430489,5083245
2013-11-21,187.250000,187.750000,177.500000,179.300003,79.142097,7801630
2013-11-22,181.899994,182.699997,173.000000,174.350006,76.957184,7785112
2013-11-25,175.600006,178.699997,172.350006,174.550003,77.045471,6416535
2013-11-26,174.199997,178.500000,174.100006,176.199997,77.773766,6709696
2013-11-27,176.000000,176.800003,172.649994,174.149994,76.868904,4038598
2013-11-28,174.699997,178.100006,174.250000,175.100006,77.288239,6101367
2013-11-29,176.399994,183.800003,176.100006,183.100006,80.819389,7044696
2013-12-02,184.899994,186.949997,182.750000,183.850006,81.150436,4285009
2013-12-03,183.050003,186.399994,180.800003,181.300003,80.024887,5398574
2013-12-04,181.449997,186.600006,181.199997,182.250000,80.444199,12455618
2013-12-05,186.250000,186.500000,179.199997,180.899994,79.848328,8673759
2013-12-06,181.899994,184.300003,181.399994,182.300003,80.466278,5586214
2013-12-09,184.800003,192.899994,184.399994,191.850006,84.681610,13631384
2013-12-10,193.300003,196.949997,191.050003,196.199997,86.601662,11709098
2013-12-11,196.399994,197.449997,193.300003,196.149994,86.579575,8144286
2013-12-12,194.800003,196.050003,193.699997,194.600006,85.895439,5636861
2013-12-13,194.500000,194.500000,189.750000,191.899994,84.703659,6897655
2013-12-16,192.000000,203.199997,190.000000,200.550003,88.521744,12059507
2013-12-17,202.100006,205.800003,201.600006,202.949997,89.581078,9699022
2013-12-18,203.250000,206.899994,199.300003,201.050003,88.742439,10772638
2013-12-19,201.500000,208.850006,201.250000,204.899994,90.441788,11440595
2013-12-20,204.800003,206.000000,201.699997,202.649994,89.448662,7043788
2013-12-23,202.000000,207.199997,201.600006,203.649994,89.890045,4628473
2013-12-24,199.850006,200.149994,196.699997,199.000000,87.837547,5253946
2013-12-26,198.199997,201.949997,198.199997,199.449997,88.036186,4843619
2013-12-27,201.000000,203.800003,200.649994,201.300003,88.852760,3623116
2013-12-30,208.000000,208.800003,202.199997,202.750000,89.492805,7348043
2013-12-31,204.100006,205.000000,201.500000,201.949997,89.139679,2705105
2014-01-01,202.550003,203.899994,201.500000,202.000000,89.161758,1367554
2014-01-02,201.500000,207.250000,196.850006,199.850006,88.212746,5835175
2014-01-03,198.850006,200.000000,196.100006,199.149994,87.903778,3236296
2014-01-06,198.000000,199.800003,196.100006,198.949997,87.815506,5207405
2014-01-07,198.300003,201.300003,193.649994,194.500000,85.851295,2930763
2014-01-08,194.500000,195.500000,189.250000,191.500000,84.527100,3618112
2014-01-09,192.000000,201.899994,191.850006,200.350006,88.433449,9300258
2014-01-10,198.000000,202.750000,193.899994,196.850006,86.888565,4946310
2014-01-13,197.100006,199.250000,194.149994,195.899994,86.469246,3493390
2014-01-14,195.399994,198.899994,191.800003,192.550003,84.990570,3570709
2014-01-15,193.350006,198.300003,193.199997,197.199997,87.043053,3945065
2014-01-16,198.100006,201.800003,196.449997,200.100006,88.323112,4528179
2014-01-17,200.199997,202.600006,197.600006,200.600006,88.543808,5081514
